0.314000,-1.649104,-1.401668,-1.797228,-3.007326,-0.854893,-0.072667,1.000000
0.316000,-1.648716,-1.401675,-1.797024,-3.007497,-0.854506,-0.072707,1.000000
0.318000,-1.648325,-1.401683,-1.796819,-3.007669,-0.854117,-0.072747,1.000000
0.320000,-1.647932,-1.401690,-1.796612,-3.007842,-0.853725,-0.072787,1.000000
0.322000,-1.647537,-1.401698,-1.796403,-3.008016,-0.853331,-0.072827,1.000000
0.324000,-1.647140,-1.401706,-1.796193,-3.008192,-0.852935,-0.072868,1.000000
0.326000,-1.646740,-1.401714,-1.795982,-3.008368,-0.852536,-0.072909,1.000000
0.328000,-1.646338,-1.401723,-1.795769,-3.008545,-0.852135,-0.072950,1.000000
0.330000,-1.645934,-1.401732,-1.795555,-3.008723,-0.851732,-0.072991,1.000000
0.332000,-1.645527,-1.401741,-1.795339,-3.008902,-0.851327,-0.073033,1.000000
0.334000,-1.645118,-1.401751,-1.795121,-3.009083,-0.850919,-0.073075,1.000000
0.336000,-1.644707,-1.401760,-1.794902,-3.009264,-0.850509,-0.073117,1.000000
0.338000,-1.644294,-1.401771,-1.794682,-3.009446,-0.850097,-0.073159,1.000000
0.340000,-1.643878,-1.401781,-1.794460,-3.009629,-0.849682,-0.073202,1.000000
0.342000,-1.643460,-1.401792,-1.794237,-3.009814,-0.849266,-0.073245,1.000000
0.344000,-1.643039,-1.401803,-1.794012,-3.009999,-0.848847,-0.073288,1.000000
0.346000,-1.642617,-1.401814,-1.793785,-3.010185,-0.848425,-0.073332,1.000000
0.348000,-1.642192,-1.401826,-1.793557,-3.010373,-0.848002,-0.073376,1.000000
0.350000,-1.641765,-1.401838,-1.793328,-3.010561,-0.847576,-0.073420,1.000000
0.352000,-1.641335,-1.401850,-1.793097,-3.010750,-0.847148,-0.073464,1.000000
0.354000,-1.640904,-1.401863,-1.792864,-3.010940,-0.846717,-0.073509,1.000000
0.356000,-1.640470,-1.401876,-1.792630,-3.011132,-0.846285,-0.073554,1.000000
0.358000,-1.640034,-1.401889,-1.792395,-3.011324,-0.845850,-0.073599,1.000000
0.360000,-1.639595,-1.401903,-1.792158,-3.011517,-0.845413,-0.073644,1.000000
0.362000,-1.639154,-1.401917,-1.791919,-3.011712,-0.844973,-0.073690,1.000000
